"Theoretical.MW";"Structure0";"Structure";"unsatUA";"GlcA";"GlcN";"Ac";"SO3";"Adductive";"dp";"isotopic.peak";"anhydro";"Man"
1869;"[1,3,3,1,8]-[0,0,0,0]";"[1,3,3,1,8]";1;3;3;1;8;0;7;1;0;0
1948.957;"[1,3,3,1,9]-[0,0,0,0]";"[1,3,3,1,9]";1;3;3;1;9;0;7;1;0;0
2028.913;"[1,3,3,1,10]-[0,0,0,0]";"[1,3,3,1,10]";1;3;3;1;10;0;7;1;0;0
1271.356;"[1,3,3,2,0]-[0,0,0,0]";"[1,3,3,2,0]";1;3;3;2;0;0;7;1;0;0
1351.313;"[1,3,3,2,1]-[0,0,0,0]";"[1,3,3,2,1]";1;3;3;2;1;0;7;1;0;0
1431.27;"[1,3,3,2,2]-[0,0,0,0]";"[1,3,3,2,2]";1;3;3;2;2;0;7;1;0;0
1511.226;"[1,3,3,2,3]-[0,0,0,0]";"[1,3,3,2,3]";1;3;3;2;3;0;7;1;0;0
1591.183;"[1,3,3,2,4]-[0,0,0,0]";"[1,3,3,2,4]";1;3;3;2;4;0;7;1;0;0
1671.14;"[1,3,3,2,5]-[0,0,0,0]";"[1,3,3,2,5]";1;3;3;2;5;0;7;1;0;0
1751.097;"[1,3,3,2,6]-[0,0,0,0]";"[1,3,3,2,6]";1;3;3;2;6;0;7;1;0;0
1831.054;"[1,3,3,2,7]-[0,0,0,0]";"[1,3,3,2,7]";1;3;3;2;7;0;7;1;0;0
1911.01;"[1,3,3,2,8]-[0,0,0,0]";"[1,3,3,2,8]";1;3;3;2;8;0;7;1;0;0
1990.967;"[1,3,3,2,9]-[0,0,0,0]";"[1,3,3,2,9]";1;3;3;2;9;0;7;1;0;0
1313.366;"[1,3,3,3,0]-[0,0,0,0]";"[1,3,3,3,0]";1;3;3;3;0;0;7;1;0;0
1393.323;"[1,3,3,3,1]-[0,0,0,0]";"[1,3,3,3,1]";1;3;3;3;1;0;7;1;0;0
1473.28;"[1,3,3,3,2]-[0,0,0,0]";"[1,3,3,3,2]";1;3;3;3;2;0;7;1;0;0
1553.237;"[1,3,3,3,3]-[0,0,0,0]";"[1,3,3,3,3]";1;3;3;3;3;0;7;1;0;0
1633.194;"[1,3,3,3,4]-[0,0,0,0]";"[1,3,3,3,4]";1;3;3;3;4;0;7;1;0;0
1713.151;"[1,3,3,3,5]-[0,0,0,0]";"[1,3,3,3,5]";1;3;3;3;5;0;7;1;0;0
1793.107;"[1,3,3,3,6]-[0,0,0,0]";"[1,3,3,3,6]";1;3;3;3;6;0;7;1;0;0
1873.064;"[1,3,3,3,7]-[0,0,0,0]";"[1,3,3,3,7]";1;3;3;3;7;0;7;1;0;0
1953.021;"[1,3,3,3,8]-[0,0,0,0]";"[1,3,3,3,8]";1;3;3;3;8;0;7;1;0;0
1348.404;"[1,3,4,0,0]-[0,0,0,0]";"[1,3,4,0,0]";1;3;4;0;0;0;8;1;0;0
1428.36;"[1,3,4,0,1]-[0,0,0,0]";"[1,3,4,0,1]";1;3;4;0;1;0;8;1;0;0
1508.317;"[1,3,4,0,2]-[0,0,0,0]";"[1,3,4,0,2]";1;3;4;0;2;0;8;1;0;0
1588.274;"[1,3,4,0,3]-[0,0,0,0]";"[1,3,4,0,3]";1;3;4;0;3;0;8;1;0;0
1668.231;"[1,3,4,0,4]-[0,0,0,0]";"[1,3,4,0,4]";1;3;4;0;4;0;8;1;0;0
1748.188;"[1,3,4,0,5]-[0,0,0,0]";"[1,3,4,0,5]";1;3;4;0;5;0;8;1;0;0
1828.144;"[1,3,4,0,6]-[0,0,0,0]";"[1,3,4,0,6]";1;3;4;0;6;0;8;1;0;0
1908.101;"[1,3,4,0,7]-[0,0,0,0]";"[1,3,4,0,7]";1;3;4;0;7;0;8;1;0;0
1988.058;"[1,3,4,0,8]-[0,0,0,0]";"[1,3,4,0,8]";1;3;4;0;8;0;8;1;0;0
2068.015;"[1,3,4,0,9]-[0,0,0,0]";"[1,3,4,0,9]";1;3;4;0;9;0;8;1;0;0
2147.972;"[1,3,4,0,10]-[0,0,0,0]";"[1,3,4,0,10]";1;3;4;0;10;0;8;1;0;0
2227.929;"[1,3,4,0,11]-[0,0,0,0]";"[1,3,4,0,11]";1;3;4;0;11;0;8;1;0;0
2307.885;"[1,3,4,0,12]-[0,0,0,0]";"[1,3,4,0,12]";1;3;4;0;12;0;8;1;0;0
2387.842;"[1,3,4,0,13]-[0,0,0,0]";"[1,3,4,0,13]";1;3;4;0;13;0;8;1;0;0
1390.414;"[1,3,4,1,0]-[0,0,0,0]";"[1,3,4,1,0]";1;3;4;1;0;0;8;1;0;0
1470.371;"[1,3,4,1,1]-[0,0,0,0]";"[1,3,4,1,1]";1;3;4;1;1;0;8;1;0;0
1550.328;"[1,3,4,1,2]-[0,0,0,0]";"[1,3,4,1,2]";1;3;4;1;2;0;8;1;0;0
1630.285;"[1,3,4,1,3]-[0,0,0,0]";"[1,3,4,1,3]";1;3;4;1;3;0;8;1;0;0
1710.241;"[1,3,4,1,4]-[0,0,0,0]";"[1,3,4,1,4]";1;3;4;1;4;0;8;1;0;0
1790.198;"[1,3,4,1,5]-[0,0,0,0]";"[1,3,4,1,5]";1;3;4;1;5;0;8;1;0;0
1870.155;"[1,3,4,1,6]-[0,0,0,0]";"[1,3,4,1,6]";1;3;4;1;6;0;8;1;0;0
1950.112;"[1,3,4,1,7]-[0,0,0,0]";"[1,3,4,1,7]";1;3;4;1;7;0;8;1;0;0
2030.069;"[1,3,4,1,8]-[0,0,0,0]";"[1,3,4,1,8]";1;3;4;1;8;0;8;1;0;0
2110.025;"[1,3,4,1,9]-[0,0,0,0]";"[1,3,4,1,9]";1;3;4;1;9;0;8;1;0;0
2189.982;"[1,3,4,1,10]-[0,0,0,0]";"[1,3,4,1,10]";1;3;4;1;10;0;8;1;0;0
2269.939;"[1,3,4,1,11]-[0,0,0,0]";"[1,3,4,1,11]";1;3;4;1;11;0;8;1;0;0
2349.896;"[1,3,4,1,12]-[0,0,0,0]";"[1,3,4,1,12]";1;3;4;1;12;0;8;1;0;0
1432.425;"[1,3,4,2,0]-[0,0,0,0]";"[1,3,4,2,0]";1;3;4;2;0;0;8;1;0;0
1512.382;"[1,3,4,2,1]-[0,0,0,0]";"[1,3,4,2,1]";1;3;4;2;1;0;8;1;0;0
1592.338;"[1,3,4,2,2]-[0,0,0,0]";"[1,3,4,2,2]";1;3;4;2;2;0;8;1;0;0
1672.295;"[1,3,4,2,3]-[0,0,0,0]";"[1,3,4,2,3]";1;3;4;2;3;0;8;1;0;0
1752.252;"[1,3,4,2,4]-[0,0,0,0]";"[1,3,4,2,4]";1;3;4;2;4;0;8;1;0;0
1832.209;"[1,3,4,2,5]-[0,0,0,0]";"[1,3,4,2,5]";1;3;4;2;5;0;8;1;0;0
1912.166;"[1,3,4,2,6]-[0,0,0,0]";"[1,3,4,2,6]";1;3;4;2;6;0;8;1;0;0
1992.122;"[1,3,4,2,7]-[0,0,0,0]";"[1,3,4,2,7]";1;3;4;2;7;0;8;1;0;0
2072.079;"[1,3,4,2,8]-[0,0,0,0]";"[1,3,4,2,8]";1;3;4;2;8;0;8;1;0;0
2152.036;"[1,3,4,2,9]-[0,0,0,0]";"[1,3,4,2,9]";1;3;4;2;9;0;8;1;0;0
2231.993;"[1,3,4,2,10]-[0,0,0,0]";"[1,3,4,2,10]";1;3;4;2;10;0;8;1;0;0
2311.95;"[1,3,4,2,11]-[0,0,0,0]";"[1,3,4,2,11]";1;3;4;2;11;0;8;1;0;0
1474.435;"[1,3,4,3,0]-[0,0,0,0]";"[1,3,4,3,0]";1;3;4;3;0;0;8;1;0;0
1554.392;"[1,3,4,3,1]-[0,0,0,0]";"[1,3,4,3,1]";1;3;4;3;1;0;8;1;0;0
1634.349;"[1,3,4,3,2]-[0,0,0,0]";"[1,3,4,3,2]";1;3;4;3;2;0;8;1;0;0
1714.306;"[1,3,4,3,3]-[0,0,0,0]";"[1,3,4,3,3]";1;3;4;3;3;0;8;1;0;0
1794.263;"[1,3,4,3,4]-[0,0,0,0]";"[1,3,4,3,4]";1;3;4;3;4;0;8;1;0;0
1874.219;"[1,3,4,3,5]-[0,0,0,0]";"[1,3,4,3,5]";1;3;4;3;5;0;8;1;0;0
1954.176;"[1,3,4,3,6]-[0,0,0,0]";"[1,3,4,3,6]";1;3;4;3;6;0;8;1;0;0
2034.133;"[1,3,4,3,7]-[0,0,0,0]";"[1,3,4,3,7]";1;3;4;3;7;0;8;1;0;0
2114.09;"[1,3,4,3,8]-[0,0,0,0]";"[1,3,4,3,8]";1;3;4;3;8;0;8;1;0;0
2194.047;"[1,3,4,3,9]-[0,0,0,0]";"[1,3,4,3,9]";1;3;4;3;9;0;8;1;0;0
2274.003;"[1,3,4,3,10]-[0,0,0,0]";"[1,3,4,3,10]";1;3;4;3;10;0;8;1;0;0
1516.446;"[1,3,4,4,0]-[0,0,0,0]";"[1,3,4,4,0]";1;3;4;4;0;0;8;1;0;0
1596.403;"[1,3,4,4,1]-[0,0,0,0]";"[1,3,4,4,1]";1;3;4;4;1;0;8;1;0;0
1676.359;"[1,3,4,4,2]-[0,0,0,0]";"[1,3,4,4,2]";1;3;4;4;2;0;8;1;0;0
1756.316;"[1,3,4,4,3]-[0,0,0,0]";"[1,3,4,4,3]";1;3;4;4;3;0;8;1;0;0
1836.273;"[1,3,4,4,4]-[0,0,0,0]";"[1,3,4,4,4]";1;3;4;4;4;0;8;1;0;0
1916.23;"[1,3,4,4,5]-[0,0,0,0]";"[1,3,4,4,5]";1;3;4;4;5;0;8;1;0;0
1996.187;"[1,3,4,4,6]-[0,0,0,0]";"[1,3,4,4,6]";1;3;4;4;6;0;8;1;0;0
2076.144;"[1,3,4,4,7]-[0,0,0,0]";"[1,3,4,4,7]";1;3;4;4;7;0;8;1;0;0
2156.1;"[1,3,4,4,8]-[0,0,0,0]";"[1,3,4,4,8]";1;3;4;4;8;0;8;1;0;0
2236.057;"[1,3,4,4,9]-[0,0,0,0]";"[1,3,4,4,9]";1;3;4;4;9;0;8;1;0;0
1524.436;"[1,4,4,0,0]-[0,0,0,0]";"[1,4,4,0,0]";1;4;4;0;0;0;9;1;0;0
1604.392;"[1,4,4,0,1]-[0,0,0,0]";"[1,4,4,0,1]";1;4;4;0;1;0;9;1;0;0
1684.349;"[1,4,4,0,2]-[0,0,0,0]";"[1,4,4,0,2]";1;4;4;0;2;0;9;1;0;0
1764.306;"[1,4,4,0,3]-[0,0,0,0]";"[1,4,4,0,3]";1;4;4;0;3;0;9;1;0;0
1844.263;"[1,4,4,0,4]-[0,0,0,0]";"[1,4,4,0,4]";1;4;4;0;4;0;9;1;0;0
1924.22;"[1,4,4,0,5]-[0,0,0,0]";"[1,4,4,0,5]";1;4;4;0;5;0;9;1;0;0
2004.177;"[1,4,4,0,6]-[0,0,0,0]";"[1,4,4,0,6]";1;4;4;0;6;0;9;1;0;0
2084.133;"[1,4,4,0,7]-[0,0,0,0]";"[1,4,4,0,7]";1;4;4;0;7;0;9;1;0;0
2164.09;"[1,4,4,0,8]-[0,0,0,0]";"[1,4,4,0,8]";1;4;4;0;8;0;9;1;0;0
2244.047;"[1,4,4,0,9]-[0,0,0,0]";"[1,4,4,0,9]";1;4;4;0;9;0;9;1;0;0
2324.004;"[1,4,4,0,10]-[0,0,0,0]";"[1,4,4,0,10]";1;4;4;0;10;0;9;1;0;0
2403.961;"[1,4,4,0,11]-[0,0,0,0]";"[1,4,4,0,11]";1;4;4;0;11;0;9;1;0;0
2483.917;"[1,4,4,0,12]-[0,0,0,0]";"[1,4,4,0,12]";1;4;4;0;12;0;9;1;0;0
2563.874;"[1,4,4,0,13]-[0,0,0,0]";"[1,4,4,0,13]";1;4;4;0;13;0;9;1;0;0
2643.831;"[1,4,4,0,14]-[0,0,0,0]";"[1,4,4,0,14]";1;4;4;0;14;0;9;1;0;0
1566.446;"[1,4,4,1,0]-[0,0,0,0]";"[1,4,4,1,0]";1;4;4;1;0;0;9;1;0;0
1646.403;"[1,4,4,1,1]-[0,0,0,0]";"[1,4,4,1,1]";1;4;4;1;1;0;9;1;0;0
1726.36;"[1,4,4,1,2]-[0,0,0,0]";"[1,4,4,1,2]";1;4;4;1;2;0;9;1;0;0
1806.317;"[1,4,4,1,3]-[0,0,0,0]";"[1,4,4,1,3]";1;4;4;1;3;0;9;1;0;0
1886.273;"[1,4,4,1,4]-[0,0,0,0]";"[1,4,4,1,4]";1;4;4;1;4;0;9;1;0;0
1966.23;"[1,4,4,1,5]-[0,0,0,0]";"[1,4,4,1,5]";1;4;4;1;5;0;9;1;0;0
2046.187;"[1,4,4,1,6]-[0,0,0,0]";"[1,4,4,1,6]";1;4;4;1;6;0;9;1;0;0
2126.144;"[1,4,4,1,7]-[0,0,0,0]";"[1,4,4,1,7]";1;4;4;1;7;0;9;1;0;0
2206.101;"[1,4,4,1,8]-[0,0,0,0]";"[1,4,4,1,8]";1;4;4;1;8;0;9;1;0;0
2286.058;"[1,4,4,1,9]-[0,0,0,0]";"[1,4,4,1,9]";1;4;4;1;9;0;9;1;0;0
2366.014;"[1,4,4,1,10]-[0,0,0,0]";"[1,4,4,1,10]";1;4;4;1;10;0;9;1;0;0
2445.971;"[1,4,4,1,11]-[0,0,0,0]";"[1,4,4,1,11]";1;4;4;1;11;0;9;1;0;0
2525.928;"[1,4,4,1,12]-[0,0,0,0]";"[1,4,4,1,12]";1;4;4;1;12;0;9;1;0;0
2605.885;"[1,4,4,1,13]-[0,0,0,0]";"[1,4,4,1,13]";1;4;4;1;13;0;9;1;0;0
1608.457;"[1,4,4,2,0]-[0,0,0,0]";"[1,4,4,2,0]";1;4;4;2;0;0;9;1;0;0
1688.414;"[1,4,4,2,1]-[0,0,0,0]";"[1,4,4,2,1]";1;4;4;2;1;0;9;1;0;0
1768.37;"[1,4,4,2,2]-[0,0,0,0]";"[1,4,4,2,2]";1;4;4;2;2;0;9;1;0;0
1848.327;"[1,4,4,2,3]-[0,0,0,0]";"[1,4,4,2,3]";1;4;4;2;3;0;9;1;0;0
1928.284;"[1,4,4,2,4]-[0,0,0,0]";"[1,4,4,2,4]";1;4;4;2;4;0;9;1;0;0
2008.241;"[1,4,4,2,5]-[0,0,0,0]";"[1,4,4,2,5]";1;4;4;2;5;0;9;1;0;0
2088.198;"[1,4,4,2,6]-[0,0,0,0]";"[1,4,4,2,6]";1;4;4;2;6;0;9;1;0;0
2168.155;"[1,4,4,2,7]-[0,0,0,0]";"[1,4,4,2,7]";1;4;4;2;7;0;9;1;0;0
2248.111;"[1,4,4,2,8]-[0,0,0,0]";"[1,4,4,2,8]";1;4;4;2;8;0;9;1;0;0
2328.068;"[1,4,4,2,9]-[0,0,0,0]";"[1,4,4,2,9]";1;4;4;2;9;0;9;1;0;0
2408.025;"[1,4,4,2,10]-[0,0,0,0]";"[1,4,4,2,10]";1;4;4;2;10;0;9;1;0;0
2487.982;"[1,4,4,2,11]-[0,0,0,0]";"[1,4,4,2,11]";1;4;4;2;11;0;9;1;0;0
2567.939;"[1,4,4,2,12]-[0,0,0,0]";"[1,4,4,2,12]";1;4;4;2;12;0;9;1;0;0
1650.467;"[1,4,4,3,0]-[0,0,0,0]";"[1,4,4,3,0]";1;4;4;3;0;0;9;1;0;0
1730.424;"[1,4,4,3,1]-[0,0,0,0]";"[1,4,4,3,1]";1;4;4;3;1;0;9;1;0;0
1810.381;"[1,4,4,3,2]-[0,0,0,0]";"[1,4,4,3,2]";1;4;4;3;2;0;9;1;0;0
1890.338;"[1,4,4,3,3]-[0,0,0,0]";"[1,4,4,3,3]";1;4;4;3;3;0;9;1;0;0
1970.295;"[1,4,4,3,4]-[0,0,0,0]";"[1,4,4,3,4]";1;4;4;3;4;0;9;1;0;0
2050.251;"[1,4,4,3,5]-[0,0,0,0]";"[1,4,4,3,5]";1;4;4;3;5;0;9;1;0;0
2130.208;"[1,4,4,3,6]-[0,0,0,0]";"[1,4,4,3,6]";1;4;4;3;6;0;9;1;0;0
2210.165;"[1,4,4,3,7]-[0,0,0,0]";"[1,4,4,3,7]";1;4;4;3;7;0;9;1;0;0
2290.122;"[1,4,4,3,8]-[0,0,0,0]";"[1,4,4,3,8]";1;4;4;3;8;0;9;1;0;0
2370.079;"[1,4,4,3,9]-[0,0,0,0]";"[1,4,4,3,9]";1;4;4;3;9;0;9;1;0;0
2450.036;"[1,4,4,3,10]-[0,0,0,0]";"[1,4,4,3,10]";1;4;4;3;10;0;9;1;0;0
2529.992;"[1,4,4,3,11]-[0,0,0,0]";"[1,4,4,3,11]";1;4;4;3;11;0;9;1;0;0
1692.478;"[1,4,4,4,0]-[0,0,0,0]";"[1,4,4,4,0]";1;4;4;4;0;0;9;1;0;0
1772.435;"[1,4,4,4,1]-[0,0,0,0]";"[1,4,4,4,1]";1;4;4;4;1;0;9;1;0;0
1852.392;"[1,4,4,4,2]-[0,0,0,0]";"[1,4,4,4,2]";1;4;4;4;2;0;9;1;0;0
1932.348;"[1,4,4,4,3]-[0,0,0,0]";"[1,4,4,4,3]";1;4;4;4;3;0;9;1;0;0
2012.305;"[1,4,4,4,4]-[0,0,0,0]";"[1,4,4,4,4]";1;4;4;4;4;0;9;1;0;0
2092.262;"[1,4,4,4,5]-[0,0,0,0]";"[1,4,4,4,5]";1;4;4;4;5;0;9;1;0;0
2172.219;"[1,4,4,4,6]-[0,0,0,0]";"[1,4,4,4,6]";1;4;4;4;6;0;9;1;0;0
2252.176;"[1,4,4,4,7]-[0,0,0,0]";"[1,4,4,4,7]";1;4;4;4;7;0;9;1;0;0
2332.132;"[1,4,4,4,8]-[0,0,0,0]";"[1,4,4,4,8]";1;4;4;4;8;0;9;1;0;0
2412.089;"[1,4,4,4,9]-[0,0,0,0]";"[1,4,4,4,9]";1;4;4;4;9;0;9;1;0;0
2492.046;"[1,4,4,4,10]-[0,0,0,0]";"[1,4,4,4,10]";1;4;4;4;10;0;9;1;0;0
1685.504;"[1,4,5,0,0]-[0,0,0,0]";"[1,4,5,0,0]";1;4;5;0;0;0;10;1;0;0
1765.461;"[1,4,5,0,1]-[0,0,0,0]";"[1,4,5,0,1]";1;4;5;0;1;0;10;1;0;0
1845.418;"[1,4,5,0,2]-[0,0,0,0]";"[1,4,5,0,2]";1;4;5;0;2;0;10;1;0;0
1925.375;"[1,4,5,0,3]-[0,0,0,0]";"[1,4,5,0,3]";1;4;5;0;3;0;10;1;0;0
2005.332;"[1,4,5,0,4]-[0,0,0,0]";"[1,4,5,0,4]";1;4;5;0;4;0;10;1;0;0
2085.289;"[1,4,5,0,5]-[0,0,0,0]";"[1,4,5,0,5]";1;4;5;0;5;0;10;1;0;0
2165.245;"[1,4,5,0,6]-[0,0,0,0]";"[1,4,5,0,6]";1;4;5;0;6;0;10;1;0;0
2245.202;"[1,4,5,0,7]-[0,0,0,0]";"[1,4,5,0,7]";1;4;5;0;7;0;10;1;0;0
2325.159;"[1,4,5,0,8]-[0,0,0,0]";"[1,4,5,0,8]";1;4;5;0;8;0;10;1;0;0
2405.116;"[1,4,5,0,9]-[0,0,0,0]";"[1,4,5,0,9]";1;4;5;0;9;0;10;1;0;0
2485.073;"[1,4,5,0,10]-[0,0,0,0]";"[1,4,5,0,10]";1;4;5;0;10;0;10;1;0;0
2565.029;"[1,4,5,0,11]-[0,0,0,0]";"[1,4,5,0,11]";1;4;5;0;11;0;10;1;0;0
2644.986;"[1,4,5,0,12]-[0,0,0,0]";"[1,4,5,0,12]";1;4;5;0;12;0;10;1;0;0
2724.943;"[1,4,5,0,13]-[0,0,0,0]";"[1,4,5,0,13]";1;4;5;0;13;0;10;1;0;0
2804.9;"[1,4,5,0,14]-[0,0,0,0]";"[1,4,5,0,14]";1;4;5;0;14;0;10;1;0;0
2884.857;"[1,4,5,0,15]-[0,0,0,0]";"[1,4,5,0,15]";1;4;5;0;15;0;10;1;0;0
2964.814;"[1,4,5,0,16]-[0,0,0,0]";"[1,4,5,0,16]";1;4;5;0;16;0;10;1;0;0
1727.515;"[1,4,5,1,0]-[0,0,0,0]";"[1,4,5,1,0]";1;4;5;1;0;0;10;1;0;0
1807.472;"[1,4,5,1,1]-[0,0,0,0]";"[1,4,5,1,1]";1;4;5;1;1;0;10;1;0;0
1887.429;"[1,4,5,1,2]-[0,0,0,0]";"[1,4,5,1,2]";1;4;5;1;2;0;10;1;0;0
1967.385;"[1,4,5,1,3]-[0,0,0,0]";"[1,4,5,1,3]";1;4;5;1;3;0;10;1;0;0
2047.342;"[1,4,5,1,4]-[0,0,0,0]";"[1,4,5,1,4]";1;4;5;1;4;0;10;1;0;0
2127.299;"[1,4,5,1,5]-[0,0,0,0]";"[1,4,5,1,5]";1;4;5;1;5;0;10;1;0;0
2207.256;"[1,4,5,1,6]-[0,0,0,0]";"[1,4,5,1,6]";1;4;5;1;6;0;10;1;0;0
2287.213;"[1,4,5,1,7]-[0,0,0,0]";"[1,4,5,1,7]";1;4;5;1;7;0;10;1;0;0
2367.17;"[1,4,5,1,8]-[0,0,0,0]";"[1,4,5,1,8]";1;4;5;1;8;0;10;1;0;0
2447.126;"[1,4,5,1,9]-[0,0,0,0]";"[1,4,5,1,9]";1;4;5;1;9;0;10;1;0;0
2527.083;"[1,4,5,1,10]-[0,0,0,0]";"[1,4,5,1,10]";1;4;5;1;10;0;10;1;0;0
2607.04;"[1,4,5,1,11]-[0,0,0,0]";"[1,4,5,1,11]";1;4;5;1;11;0;10;1;0;0
2686.997;"[1,4,5,1,12]-[0,0,0,0]";"[1,4,5,1,12]";1;4;5;1;12;0;10;1;0;0
2766.954;"[1,4,5,1,13]-[0,0,0,0]";"[1,4,5,1,13]";1;4;5;1;13;0;10;1;0;0
2846.91;"[1,4,5,1,14]-[0,0,0,0]";"[1,4,5,1,14]";1;4;5;1;14;0;10;1;0;0
2926.867;"[1,4,5,1,15]-[0,0,0,0]";"[1,4,5,1,15]";1;4;5;1;15;0;10;1;0;0
1769.526;"[1,4,5,2,0]-[0,0,0,0]";"[1,4,5,2,0]";1;4;5;2;0;0;10;1;0;0
1849.482;"[1,4,5,2,1]-[0,0,0,0]";"[1,4,5,2,1]";1;4;5;2;1;0;10;1;0;0
1929.439;"[1,4,5,2,2]-[0,0,0,0]";"[1,4,5,2,2]";1;4;5;2;2;0;10;1;0;0
2009.396;"[1,4,5,2,3]-[0,0,0,0]";"[1,4,5,2,3]";1;4;5;2;3;0;10;1;0;0
2089.353;"[1,4,5,2,4]-[0,0,0,0]";"[1,4,5,2,4]";1;4;5;2;4;0;10;1;0;0
2169.31;"[1,4,5,2,5]-[0,0,0,0]";"[1,4,5,2,5]";1;4;5;2;5;0;10;1;0;0
2249.266;"[1,4,5,2,6]-[0,0,0,0]";"[1,4,5,2,6]";1;4;5;2;6;0;10;1;0;0
2329.223;"[1,4,5,2,7]-[0,0,0,0]";"[1,4,5,2,7]";1;4;5;2;7;0;10;1;0;0
2409.18;"[1,4,5,2,8]-[0,0,0,0]";"[1,4,5,2,8]";1;4;5;2;8;0;10;1;0;0
2489.137;"[1,4,5,2,9]-[0,0,0,0]";"[1,4,5,2,9]";1;4;5;2;9;0;10;1;0;0
2569.094;"[1,4,5,2,10]-[0,0,0,0]";"[1,4,5,2,10]";1;4;5;2;10;0;10;1;0;0
2649.051;"[1,4,5,2,11]-[0,0,0,0]";"[1,4,5,2,11]";1;4;5;2;11;0;10;1;0;0
2729.007;"[1,4,5,2,12]-[0,0,0,0]";"[1,4,5,2,12]";1;4;5;2;12;0;10;1;0;0
2808.964;"[1,4,5,2,13]-[0,0,0,0]";"[1,4,5,2,13]";1;4;5;2;13;0;10;1;0;0
2888.921;"[1,4,5,2,14]-[0,0,0,0]";"[1,4,5,2,14]";1;4;5;2;14;0;10;1;0;0
1811.536;"[1,4,5,3,0]-[0,0,0,0]";"[1,4,5,3,0]";1;4;5;3;0;0;10;1;0;0
1891.493;"[1,4,5,3,1]-[0,0,0,0]";"[1,4,5,3,1]";1;4;5;3;1;0;10;1;0;0
1971.45;"[1,4,5,3,2]-[0,0,0,0]";"[1,4,5,3,2]";1;4;5;3;2;0;10;1;0;0
2051.407;"[1,4,5,3,3]-[0,0,0,0]";"[1,4,5,3,3]";1;4;5;3;3;0;10;1;0;0
2131.363;"[1,4,5,3,4]-[0,0,0,0]";"[1,4,5,3,4]";1;4;5;3;4;0;10;1;0;0
2211.32;"[1,4,5,3,5]-[0,0,0,0]";"[1,4,5,3,5]";1;4;5;3;5;0;10;1;0;0
2291.277;"[1,4,5,3,6]-[0,0,0,0]";"[1,4,5,3,6]";1;4;5;3;6;0;10;1;0;0
2371.234;"[1,4,5,3,7]-[0,0,0,0]";"[1,4,5,3,7]";1;4;5;3;7;0;10;1;0;0
2451.191;"[1,4,5,3,8]-[0,0,0,0]";"[1,4,5,3,8]";1;4;5;3;8;0;10;1;0;0
2531.148;"[1,4,5,3,9]-[0,0,0,0]";"[1,4,5,3,9]";1;4;5;3;9;0;10;1;0;0
2611.104;"[1,4,5,3,10]-[0,0,0,0]";"[1,4,5,3,10]";1;4;5;3;10;0;10;1;0;0
2691.061;"[1,4,5,3,11]-[0,0,0,0]";"[1,4,5,3,11]";1;4;5;3;11;0;10;1;0;0
2771.018;"[1,4,5,3,12]-[0,0,0,0]";"[1,4,5,3,12]";1;4;5;3;12;0;10;1;0;0
2850.975;"[1,4,5,3,13]-[0,0,0,0]";"[1,4,5,3,13]";1;4;5;3;13;0;10;1;0;0
1853.547;"[1,4,5,4,0]-[0,0,0,0]";"[1,4,5,4,0]";1;4;5;4;0;0;10;1;0;0
1933.504;"[1,4,5,4,1]-[0,0,0,0]";"[1,4,5,4,1]";1;4;5;4;1;0;10;1;0;0
2013.46;"[1,4,5,4,2]-[0,0,0,0]";"[1,4,5,4,2]";1;4;5;4;2;0;10;1;0;0
2093.417;"[1,4,5,4,3]-[0,0,0,0]";"[1,4,5,4,3]";1;4;5;4;3;0;10;1;0;0
2173.374;"[1,4,5,4,4]-[0,0,0,0]";"[1,4,5,4,4]";1;4;5;4;4;0;10;1;0;0
2253.331;"[1,4,5,4,5]-[0,0,0,0]";"[1,4,5,4,5]";1;4;5;4;5;0;10;1;0;0
2333.288;"[1,4,5,4,6]-[0,0,0,0]";"[1,4,5,4,6]";1;4;5;4;6;0;10;1;0;0
2413.244;"[1,4,5,4,7]-[0,0,0,0]";"[1,4,5,4,7]";1;4;5;4;7;0;10;1;0;0
2493.201;"[1,4,5,4,8]-[0,0,0,0]";"[1,4,5,4,8]";1;4;5;4;8;0;10;1;0;0
2573.158;"[1,4,5,4,9]-[0,0,0,0]";"[1,4,5,4,9]";1;4;5;4;9;0;10;1;0;0
2653.115;"[1,4,5,4,10]-[0,0,0,0]";"[1,4,5,4,10]";1;4;5;4;10;0;10;1;0;0
2733.072;"[1,4,5,4,11]-[0,0,0,0]";"[1,4,5,4,11]";1;4;5;4;11;0;10;1;0;0
2813.029;"[1,4,5,4,12]-[0,0,0,0]";"[1,4,5,4,12]";1;4;5;4;12;0;10;1;0;0
1895.557;"[1,4,5,5,0]-[0,0,0,0]";"[1,4,5,5,0]";1;4;5;5;0;0;10;1;0;0
1975.514;"[1,4,5,5,1]-[0,0,0,0]";"[1,4,5,5,1]";1;4;5;5;1;0;10;1;0;0
2055.471;"[1,4,5,5,2]-[0,0,0,0]";"[1,4,5,5,2]";1;4;5;5;2;0;10;1;0;0
2135.428;"[1,4,5,5,3]-[0,0,0,0]";"[1,4,5,5,3]";1;4;5;5;3;0;10;1;0;0
2215.385;"[1,4,5,5,4]-[0,0,0,0]";"[1,4,5,5,4]";1;4;5;5;4;0;10;1;0;0
2295.341;"[1,4,5,5,5]-[0,0,0,0]";"[1,4,5,5,5]";1;4;5;5;5;0;10;1;0;0
