scan_num,scan_time,type,bpi,bpi_mz,tic,num_peaks,num_deisotoped,info
597,11.8845,1,131596,403.1642,7658814,116,14,FTMS - p ESI Full ms [400.00-2000.00]
598,11.9039,1,105369,403.16419,6842071,119,12,FTMS - p ESI Full ms [400.00-2000.00]
599,11.9241,1,101706,403.16409,6541201,116,14,FTMS - p ESI Full ms [400.00-2000.00]
600,11.9445,1,117400,403.16429,6941852,115,13,FTMS - p ESI Full ms [400.00-2000.00]
601,11.9643,1,103548,403.1642,6754075,124,15,FTMS - p ESI Full ms [400.00-2000.00]
602,11.9846,1,112581,403.16415,6840983,116,15,FTMS - p ESI Full ms [400.00-2000.00]
603,12.0044,1,122604,403.16412,7358559,114,11,FTMS - p ESI Full ms [400.00-2000.00]
604,12.0239,1,106912,403.16401,7056959,127,15,FTMS - p ESI Full ms [400.00-2000.00]
605,12.0439,1,105655,403.16416,6658803,118,15,FTMS - p ESI Full ms [400.00-2000.00]
606,12.0642,1,116312,403.16398,7202603,117,15,FTMS - p ESI Full ms [400.00-2000.00]
607,12.0837,1,103533,403.16426,6907700,111,11,FTMS - p ESI Full ms [400.00-2000.00]
608,12.1037,1,104917,403.16435,6694591,121,12,FTMS - p ESI Full ms [400.00-2000.00]
609,12.1239,1,109661,403.16416,6652009,121,14,FTMS - p ESI Full ms [400.00-2000.00]
610,12.1442,1,113421,403.16432,7137944,122,16,FTMS - p ESI Full ms [400.00-2000.00]
611,12.1642,1,115380,403.1642,7005431,117,15,FTMS - p ESI Full ms [400.00-2000.00]
612,12.184,1,118495,403.16425,7250288,124,11,FTMS - p ESI Full ms [400.00-2000.00]
613,12.2037,1,108140,403.16415,7001097,122,16,FTMS - p ESI Full ms [400.00-2000.00]
614,12.2238,1,115293,403.1643,7009069,117,14,FTMS - p ESI Full ms [400.00-2000.00]
615,12.2438,1,109318,403.16413,7068476,119,16,FTMS - p ESI Full ms [400.00-2000.00]
616,12.2638,1,110892,403.16425,6723320,123,14,FTMS - p ESI Full ms [400.00-2000.00]
617,12.284,1,109092,403.164,6763465,123,15,FTMS - p ESI Full ms [400.00-2000.00]
618,12.3042,1,117731,403.16418,6889022,111,14,FTMS - p ESI Full ms [400.00-2000.00]
619,12.3242,1,111200,403.1643,6634111,112,15,FTMS - p ESI Full ms [400.00-2000.00]
620,12.3444,1,105150,403.16434,6980355,124,18,FTMS - p ESI Full ms [400.00-2000.00]
621,12.3643,1,99752,403.16437,6354489,115,10,FTMS - p ESI Full ms [400.00-2000.00]
622,12.3849,1,122824,403.16406,7121876,120,16,FTMS - p ESI Full ms [400.00-2000.00]
623,12.4047,1,122674,403.16412,7340614,117,18,FTMS - p ESI Full ms [400.00-2000.00]
624,12.4243,1,100690,403.16428,6207454,109,14,FTMS - p ESI Full ms [400.00-2000.00]
625,12.4447,1,115622,403.16418,6890868,119,16,FTMS - p ESI Full ms [400.00-2000.00]
626,12.4646,1,115152,403.16422,7306605,113,13,FTMS - p ESI Full ms [400.00-2000.00]
627,12.4844,1,121045,403.16401,7399876,125,11,FTMS - p ESI Full ms [400.00-2000.00]
628,12.5041,1,113717,403.16453,6979698,119,16,FTMS - p ESI Full ms [400.00-2000.00]
629,12.5241,1,113374,403.16433,7001070,118,13,FTMS - p ESI Full ms [400.00-2000.00]
630,12.544,1,116001,403.16429,7204088,112,15,FTMS - p ESI Full ms [400.00-2000.00]
631,12.5638,1,119806,403.16418,7294406,115,13,FTMS - p ESI Full ms [400.00-2000.00]
632,12.5835,1,131514,403.16405,7242636,115,13,FTMS - p ESI Full ms [400.00-2000.00]
633,12.6031,1,115700,403.16424,7105703,115,13,FTMS - p ESI Full ms [400.00-2000.00]
634,12.623,1,119462,403.16427,7375706,125,12,FTMS - p ESI Full ms [400.00-2000.00]
635,12.6427,1,130693,403.1643,7636452,126,13,FTMS - p ESI Full ms [400.00-2000.00]
636,12.6624,1,132198,403.16422,7513781,127,17,FTMS - p ESI Full ms [400.00-2000.00]
637,12.6818,1,127683,403.1641,7433715,117,14,FTMS - p ESI Full ms [400.00-2000.00]
638,12.7015,1,118324,403.16428,7282536,120,11,FTMS - p ESI Full ms [400.00-2000.00]
639,12.7212,1,115697,403.16432,7121570,122,13,FTMS - p ESI Full ms [400.00-2000.00]
640,12.7413,1,132152,403.16417,7675930,122,14,FTMS - p ESI Full ms [400.00-2000.00]
641,12.7607,1,121444,403.16427,7102657,118,12,FTMS - p ESI Full ms [400.00-2000.00]
642,12.7806,1,117781,403.16412,7395884,123,12,FTMS - p ESI Full ms [400.00-2000.00]
643,12.8001,1,117526,403.16418,7364318,122,15,FTMS - p ESI Full ms [400.00-2000.00]
644,12.8199,1,126985,403.16422,7516229,121,14,FTMS - p ESI Full ms [400.00-2000.00]
645,12.8395,1,120818,403.16419,7216950,117,15,FTMS - p ESI Full ms [400.00-2000.00]
646,12.8593,1,130791,403.16419,7592841,127,15,FTMS - p ESI Full ms [400.00-2000.00]
647,12.8791,1,119826,403.16423,7516707,119,12,FTMS - p ESI Full ms [400.00-2000.00]
648,12.8988,1,130131,403.16434,7647616,122,15,FTMS - p ESI Full ms [400.00-2000.00]
649,12.9183,1,119446,403.16432,7364229,119,13,FTMS - p ESI Full ms [400.00-2000.00]
650,12.9381,1,125791,403.16403,7838204,121,12,FTMS - p ESI Full ms [400.00-2000.00]
651,12.9574,1,133025,403.16413,7711179,115,13,FTMS - p ESI Full ms [400.00-2000.00]
652,12.9769,1,120326,403.1642,7404740,116,13,FTMS - p ESI Full ms [400.00-2000.00]
653,12.9965,1,115823,403.16416,7184531,121,14,FTMS - p ESI Full ms [400.00-2000.00]
654,13.0165,1,141158,403.16417,7981655,112,12,FTMS - p ESI Full ms [400.00-2000.00]
655,13.0357,1,125045,403.16425,7197302,125,14,FTMS - p ESI Full ms [400.00-2000.00]
656,13.0558,1,127380,403.16424,7444813,128,15,FTMS - p ESI Full ms [400.00-2000.00]
657,13.0754,1,122966,403.16416,7375526,121,13,FTMS - p ESI Full ms [400.00-2000.00]
658,13.0952,1,136154,403.16402,7831801,117,15,FTMS - p ESI Full ms [400.00-2000.00]
659,13.1145,1,126174,403.16399,7487113,110,14,FTMS - p ESI Full ms [400.00-2000.00]
660,13.134,1,119048,403.16441,7408720,127,17,FTMS - p ESI Full ms [400.00-2000.00]
661,13.1537,1,128159,403.16409,7488715,119,12,FTMS - p ESI Full ms [400.00-2000.00]
662,13.1733,1,130117,403.164,7506968,119,13,FTMS - p ESI Full ms [400.00-2000.00]
663,13.1929,1,127498,403.16419,7369178,121,15,FTMS - p ESI Full ms [400.00-2000.00]
664,13.2126,1,124997,403.16403,7477809,125,13,FTMS - p ESI Full ms [400.00-2000.00]
665,13.2323,1,132642,403.16415,7703505,126,15,FTMS - p ESI Full ms [400.00-2000.00]
666,13.2517,1,118361,403.16417,7125979,112,13,FTMS - p ESI Full ms [400.00-2000.00]
667,13.2716,1,125166,403.16413,7390069,118,15,FTMS - p ESI Full ms [400.00-2000.00]
668,13.2911,1,124501,403.16428,7353741,119,16,FTMS - p ESI Full ms [400.00-2000.00]
669,13.311,1,123364,403.16416,7258439,111,14,FTMS - p ESI Full ms [400.00-2000.00]
670,13.3308,1,131435,403.16416,7641420,119,14,FTMS - p ESI Full ms [400.00-2000.00]
671,13.3504,1,133116,403.16415,7620472,126,13,FTMS - p ESI Full ms [400.00-2000.00]
672,13.3699,1,117639,403.16414,7138755,125,13,FTMS - p ESI Full ms [400.00-2000.00]
673,13.3897,1,134645,403.16405,7501417,124,12,FTMS - p ESI Full ms [400.00-2000.00]
674,13.4094,1,137248,403.16407,7753500,120,13,FTMS - p ESI Full ms [400.00-2000.00]
675,13.4287,1,118983,403.16425,7149838,124,13,FTMS - p ESI Full ms [400.00-2000.00]
676,13.4488,1,116667,403.16425,7202499,110,14,FTMS - p ESI Full ms [400.00-2000.00]
677,13.4684,1,122403,403.16416,7472715,120,17,FTMS - p ESI Full ms [400.00-2000.00]
678,13.4882,1,130792,403.16413,7665062,117,15,FTMS - p ESI Full ms [400.00-2000.00]
679,13.5076,1,119545,403.16419,7333861,120,13,FTMS - p ESI Full ms [400.00-2000.00]
680,13.5273,1,115127,403.16409,7077476,114,13,FTMS - p ESI Full ms [400.00-2000.00]
681,13.5472,1,120965,403.16419,7305111,120,15,FTMS - p ESI Full ms [400.00-2000.00]
682,13.5671,1,120177,403.16416,7346803,119,13,FTMS - p ESI Full ms [400.00-2000.00]
683,13.5868,1,125038,403.16424,7334175,125,18,FTMS - p ESI Full ms [400.00-2000.00]
684,13.6066,1,120102,403.16393,7346139,120,14,FTMS - p ESI Full ms [400.00-2000.00]
685,13.6264,1,129754,403.16417,7501787,121,12,FTMS - p ESI Full ms [400.00-2000.00]
686,13.646,1,125043,403.16413,7453240,124,17,FTMS - p ESI Full ms [400.00-2000.00]
687,13.6657,1,124575,403.16407,7692277,118,15,FTMS - p ESI Full ms [400.00-2000.00]
688,13.6853,1,121275,403.16386,7451128,126,15,FTMS - p ESI Full ms [400.00-2000.00]
689,13.7049,1,114415,403.1641,7055338,115,15,FTMS - p ESI Full ms [400.00-2000.00]
690,13.7249,1,100943,403.16441,6592684,121,15,FTMS - p ESI Full ms [400.00-2000.00]
691,13.7453,1,121782,403.16414,7253370,126,15,FTMS - p ESI Full ms [400.00-2000.00]
692,13.7653,1,112636,403.1642,6911640,119,17,FTMS - p ESI Full ms [400.00-2000.00]
693,13.7853,1,119853,403.16416,7513991,125,14,FTMS - p ESI Full ms [400.00-2000.00]
694,13.805,1,117185,403.16406,7157637,127,16,FTMS - p ESI Full ms [400.00-2000.00]
695,13.8249,1,131751,403.16408,7515045,120,16,FTMS - p ESI Full ms [400.00-2000.00]
696,13.8445,1,127195,403.16427,7473663,126,13,FTMS - p ESI Full ms [400.00-2000.00]
697,13.8643,1,127133,403.16421,7225651,120,13,FTMS - p ESI Full ms [400.00-2000.00]
698,13.8842,1,123986,403.16406,7215820,117,14,FTMS - p ESI Full ms [400.00-2000.00]
699,13.9038,1,129978,403.16411,7299596,118,13,FTMS - p ESI Full ms [400.00-2000.00]
700,13.9237,1,133412,403.16411,7703110,118,14,FTMS - p ESI Full ms [400.00-2000.00]
701,13.9431,1,128901,403.1643,7417128,115,17,FTMS - p ESI Full ms [400.00-2000.00]
702,13.9627,1,126839,403.16414,7357740,125,14,FTMS - p ESI Full ms [400.00-2000.00]
703,13.9824,1,119020,403.16412,7298385,115,14,FTMS - p ESI Full ms [400.00-2000.00]
704,14.0022,1,135275,403.16414,7664496,113,15,FTMS - p ESI Full ms [400.00-2000.00]
705,14.0216,1,127219,403.16413,7434538,117,16,FTMS - p ESI Full ms [400.00-2000.00]
706,14.0412,1,114070,403.16433,7070467,114,13,FTMS - p ESI Full ms [400.00-2000.00]
707,14.0611,1,129278,403.16418,7709139,109,15,FTMS - p ESI Full ms [400.00-2000.00]
708,14.0806,1,126546,403.16401,7532306,115,16,FTMS - p ESI Full ms [400.00-2000.00]
709,14.1001,1,120287,403.16411,7443924,123,12,FTMS - p ESI Full ms [400.00-2000.00]
710,14.12,1,138600,403.16415,7858454,120,10,FTMS - p ESI Full ms [400.00-2000.00]
711,14.1391,1,127969,403.16415,7289778,119,11,FTMS - p ESI Full ms [400.00-2000.00]
712,14.1591,1,127757,403.16421,7562550,124,16,FTMS - p ESI Full ms [400.00-2000.00]
713,14.1786,1,133644,403.16416,7669398,124,12,FTMS - p ESI Full ms [400.00-2000.00]
714,14.1981,1,110915,403.16421,6942121,125,17,FTMS - p ESI Full ms [400.00-2000.00]
715,14.2182,1,123237,403.16405,7653763,118,17,FTMS - p ESI Full ms [400.00-2000.00]
716,14.2377,1,119071,403.1641,7261222,119,15,FTMS - p ESI Full ms [400.00-2000.00]
717,14.2574,1,121364,403.16418,7405785,116,16,FTMS - p ESI Full ms [400.00-2000.00]
718,14.2772,1,119635,403.16422,7369313,125,19,FTMS - p ESI Full ms [400.00-2000.00]
719,14.2972,1,120070,403.16424,7375275,116,12,FTMS - p ESI Full ms [400.00-2000.00]
720,14.3169,1,121417,403.16397,7489726,123,15,FTMS - p ESI Full ms [400.00-2000.00]
721,14.3365,1,127310,403.16411,7354460,124,15,FTMS - p ESI Full ms [400.00-2000.00]
722,14.3562,1,120826,403.16404,7573364,117,15,FTMS - p ESI Full ms [400.00-2000.00]
723,14.3758,1,124581,403.16421,7215084,114,14,FTMS - p ESI Full ms [400.00-2000.00]
724,14.3957,1,131546,403.16419,7619157,117,16,FTMS - p ESI Full ms [400.00-2000.00]
725,14.4151,1,143963,403.16379,8006948,115,16,FTMS - p ESI Full ms [400.00-2000.00]
726,14.4342,1,129695,403.16413,7864643,121,16,FTMS - p ESI Full ms [400.00-2000.00]
727,14.4537,1,132532,403.16407,7557630,123,13,FTMS - p ESI Full ms [400.00-2000.00]
728,14.4734,1,131951,403.16406,7994299,122,15,FTMS - p ESI Full ms [400.00-2000.00]
729,14.4926,1,124449,403.16398,7347377,118,14,FTMS - p ESI Full ms [400.00-2000.00]
730,14.5123,1,129478,403.16411,7313125,121,17,FTMS - p ESI Full ms [400.00-2000.00]
731,14.5318,1,117058,403.16399,7079564,123,17,FTMS - p ESI Full ms [400.00-2000.00]
732,14.5518,1,113847,403.16414,6993544,123,15,FTMS - p ESI Full ms [400.00-2000.00]
733,14.5719,1,120946,403.16419,7318515,121,14,FTMS - p ESI Full ms [400.00-2000.00]
734,14.5917,1,130854,403.16422,7089697,119,14,FTMS - p ESI Full ms [400.00-2000.00]
735,14.6116,1,118813,403.16419,7220148,116,14,FTMS - p ESI Full ms [400.00-2000.00]
736,14.6314,1,126702,403.16397,7324835,122,16,FTMS - p ESI Full ms [400.00-2000.00]
737,14.6511,1,112530,403.16428,7028641,120,16,FTMS - p ESI Full ms [400.00-2000.00]
738,14.6713,1,130371,403.1641,7442983,117,14,FTMS - p ESI Full ms [400.00-2000.00]
739,14.6909,1,113519,403.16415,6861670,129,17,FTMS - p ESI Full ms [400.00-2000.00]
740,14.7111,1,126171,403.16411,7396676,118,16,FTMS - p ESI Full ms [400.00-2000.00]
741,14.7307,1,130902,403.16418,7659321,119,13,FTMS - p ESI Full ms [400.00-2000.00]
742,14.7503,1,133310,403.16428,7432538,121,13,FTMS - p ESI Full ms [400.00-2000.00]
743,14.7699,1,115899,403.16419,7288913,118,16,FTMS - p ESI Full ms [400.00-2000.00]
744,14.7896,1,132548,403.16408,7625346,114,15,FTMS - p ESI Full ms [400.00-2000.00]
745,14.8092,1,129697,403.16417,7608559,131,13,FTMS - p ESI Full ms [400.00-2000.00]
746,14.8289,1,130825,403.16402,7529250,119,15,FTMS - p ESI Full ms [400.00-2000.00]
747,14.8484,1,121522,403.16422,7226385,118,16,FTMS - p ESI Full ms [400.00-2000.00]
748,14.8684,1,115566,403.16413,7044972,120,15,FTMS - p ESI Full ms [400.00-2000.00]
749,14.8885,1,135893,403.16414,7928752,116,15,FTMS - p ESI Full ms [400.00-2000.00]
750,14.9078,1,119207,403.16398,7318509,125,15,FTMS - p ESI Full ms [400.00-2000.00]
751,14.9277,1,122580,403.1642,7393403,117,13,FTMS - p ESI Full ms [400.00-2000.00]
752,14.9474,1,127414,403.16452,7746816,128,16,FTMS - p ESI Full ms [400.00-2000.00]
753,14.9669,1,120199,403.16422,7262497,120,13,FTMS - p ESI Full ms [400.00-2000.00]
754,14.9869,1,136788,403.16411,7777917,122,15,FTMS - p ESI Full ms [400.00-2000.00]
755,15.0064,1,118028,403.16396,7671869,122,17,FTMS - p ESI Full ms [400.00-2000.00]
756,15.0258,1,118139,403.16427,7495373,124,15,FTMS - p ESI Full ms [400.00-2000.00]
757,15.0455,1,128375,403.16415,7572457,121,15,FTMS - p ESI Full ms [400.00-2000.00]
758,15.065,1,125967,403.16421,7570769,126,15,FTMS - p ESI Full ms [400.00-2000.00]
759,15.0846,1,134196,403.16424,7328865,116,18,FTMS - p ESI Full ms [400.00-2000.00]
760,15.1044,1,122577,403.16415,7156526,119,13,FTMS - p ESI Full ms [400.00-2000.00]
761,15.1244,1,126771,403.16423,7601422,114,13,FTMS - p ESI Full ms [400.00-2000.00]
762,15.1442,1,121249,403.16406,7400680,119,14,FTMS - p ESI Full ms [400.00-2000.00]
763,15.1639,1,133107,403.16424,7404717,120,13,FTMS - p ESI Full ms [400.00-2000.00]
764,15.1836,1,133318,403.16422,7554514,110,14,FTMS - p ESI Full ms [400.00-2000.00]
765,15.203,1,126968,403.16415,7796730,123,12,FTMS - p ESI Full ms [400.00-2000.00]
766,15.2227,1,134545,403.16409,7985506,126,15,FTMS - p ESI Full ms [400.00-2000.00]
767,15.242,1,123083,403.16414,7639351,112,15,FTMS - p ESI Full ms [400.00-2000.00]
768,15.2615,1,131641,403.16412,7693159,121,14,FTMS - p ESI Full ms [400.00-2000.00]
769,15.2809,1,130876,403.1641,7504427,116,15,FTMS - p ESI Full ms [400.00-2000.00]
770,15.3006,1,124627,403.16425,7714431,131,18,FTMS - p ESI Full ms [400.00-2000.00]
771,15.3202,1,143606,403.16413,7747943,112,14,FTMS - p ESI Full ms [400.00-2000.00]
772,15.3398,1,128841,403.16405,7388429,115,14,FTMS - p ESI Full ms [400.00-2000.00]
773,15.3594,1,134245,403.16413,7829578,121,17,FTMS - p ESI Full ms [400.00-2000.00]
774,15.3788,1,132888,403.16416,7605137,124,16,FTMS - p ESI Full ms [400.00-2000.00]
775,15.3984,1,126168,403.1642,7372405,115,11,FTMS - p ESI Full ms [400.00-2000.00]
776,15.4181,1,129654,403.16396,7613562,121,14,FTMS - p ESI Full ms [400.00-2000.00]
777,15.4376,1,129175,403.16408,7260380,126,16,FTMS - p ESI Full ms [400.00-2000.00]
778,15.4575,1,124692,403.16399,7542662,122,15,FTMS - p ESI Full ms [400.00-2000.00]
779,15.4771,1,131115,403.16417,7399634,119,13,FTMS - p ESI Full ms [400.00-2000.00]
780,15.4968,1,120752,403.16412,7239130,119,17,FTMS - p ESI Full ms [400.00-2000.00]
781,15.5165,1,130316,403.16398,7562873,117,14,FTMS - p ESI Full ms [400.00-2000.00]
782,15.5362,1,127832,403.16407,7478864,122,15,FTMS - p ESI Full ms [400.00-2000.00]
783,15.5559,1,131611,403.16417,7543858,117,13,FTMS - p ESI Full ms [400.00-2000.00]
784,15.5756,1,134947,403.16411,7742132,132,15,FTMS - p ESI Full ms [400.00-2000.00]
785,15.5951,1,121026,403.16424,7237480,125,14,FTMS - p ESI Full ms [400.00-2000.00]
786,15.615,1,118919,403.16428,7233738,120,17,FTMS - p ESI Full ms [400.00-2000.00]
787,15.6348,1,127057,403.164,7363313,116,14,FTMS - p ESI Full ms [400.00-2000.00]
788,15.6545,1,122587,403.16423,7069815,120,16,FTMS - p ESI Full ms [400.00-2000.00]
789,15.6745,1,143176,403.16428,7682898,122,17,FTMS - p ESI Full ms [400.00-2000.00]
790,15.6941,1,130159,403.16419,7433976,121,14,FTMS - p ESI Full ms [400.00-2000.00]
791,15.714,1,114425,403.16419,7226759,126,17,FTMS - p ESI Full ms [400.00-2000.00]
792,15.734,1,115854,403.16414,7221274,132,18,FTMS - p ESI Full ms [400.00-2000.00]
793,15.7539,1,126120,403.16418,7441268,112,12,FTMS - p ESI Full ms [400.00-2000.00]
794,15.7735,1,115587,403.16409,7190068,119,13,FTMS - p ESI Full ms [400.00-2000.00]
795,15.7933,1,126926,403.16405,7381708,114,15,FTMS - p ESI Full ms [400.00-2000.00]
796,15.813,1,136162,403.16391,7777038,116,14,FTMS - p ESI Full ms [400.00-2000.00]
797,15.8323,1,129641,403.16405,7376360,112,12,FTMS - p ESI Full ms [400.00-2000.00]
798,15.8519,1,131068,403.16406,7486867,122,15,FTMS - p ESI Full ms [400.00-2000.00]
799,15.8716,1,137888,403.16414,7707905,125,17,FTMS - p ESI Full ms [400.00-2000.00]
800,15.8912,1,128906,403.16408,7638192,123,14,FTMS - p ESI Full ms [400.00-2000.00]
801,15.9109,1,137789,403.16391,7999830,128,13,FTMS - p ESI Full ms [400.00-2000.00]
802,15.9301,1,126356,403.16404,7820136,118,12,FTMS - p ESI Full ms [400.00-2000.00]
803,15.9495,1,114157,403.16419,6806256,119,19,FTMS - p ESI Full ms [400.00-2000.00]
804,15.9699,1,140093,403.16394,7781467,118,16,FTMS - p ESI Full ms [400.00-2000.00]
805,15.9891,1,130687,403.16421,7847175,124,16,FTMS - p ESI Full ms [400.00-2000.00]
806,16.0087,1,127290,403.16413,7345346,126,15,FTMS - p ESI Full ms [400.00-2000.00]
807,16.0284,1,126065,403.16406,7543928,127,17,FTMS - p ESI Full ms [400.00-2000.00]
808,16.0482,1,132149,403.16428,7759949,124,17,FTMS - p ESI Full ms [400.00-2000.00]
809,16.0678,1,139083,403.16409,7645571,122,19,FTMS - p ESI Full ms [400.00-2000.00]
810,16.0873,1,138221,403.16405,7732967,118,17,FTMS - p ESI Full ms [400.00-2000.00]
811,16.1068,1,128437,403.16407,7400243,125,17,FTMS - p ESI Full ms [400.00-2000.00]
812,16.1266,1,145561,403.16417,7836899,117,16,FTMS - p ESI Full ms [400.00-2000.00]
813,16.146,1,129930,403.1641,7707580,132,15,FTMS - p ESI Full ms [400.00-2000.00]
814,16.1658,1,131760,403.16446,7465810,120,14,FTMS - p ESI Full ms [400.00-2000.00]
815,16.1854,1,130123,403.16411,7395480,120,18,FTMS - p ESI Full ms [400.00-2000.00]
816,16.2053,1,129384,403.16412,7617716,120,14,FTMS - p ESI Full ms [400.00-2000.00]
817,16.2249,1,118357,403.16404,7308912,124,16,FTMS - p ESI Full ms [400.00-2000.00]
818,16.2449,1,128866,403.16438,7584038,128,17,FTMS - p ESI Full ms [400.00-2000.00]
819,16.2644,1,129917,403.16438,7192407,115,15,FTMS - p ESI Full ms [400.00-2000.00]
820,16.2845,1,127447,403.16405,7559843,126,16,FTMS - p ESI Full ms [400.00-2000.00]
821,16.3041,1,131483,403.16428,7524741,124,15,FTMS - p ESI Full ms [400.00-2000.00]
822,16.3238,1,124517,403.16423,7584235,125,16,FTMS - p ESI Full ms [400.00-2000.00]
823,16.3435,1,129529,403.16403,7735506,130,13,FTMS - p ESI Full ms [400.00-2000.00]
824,16.3632,1,123649,403.16408,7332046,111,16,FTMS - p ESI Full ms [400.00-2000.00]
825,16.3829,1,129850,403.16423,7530863,123,16,FTMS - p ESI Full ms [400.00-2000.00]
826,16.4025,1,127638,403.16408,7726099,131,16,FTMS - p ESI Full ms [400.00-2000.00]
827,16.422,1,134017,403.16412,7902869,130,14,FTMS - p ESI Full ms [400.00-2000.00]
828,16.4414,1,121886,403.16437,7259456,120,16,FTMS - p ESI Full ms [400.00-2000.00]
829,16.4614,1,130441,403.16416,7325160,126,14,FTMS - p ESI Full ms [400.00-2000.00]
830,16.4813,1,126954,403.1642,7687456,128,15,FTMS - p ESI Full ms [400.00-2000.00]
831,16.5008,1,129074,403.16421,7518222,116,12,FTMS - p ESI Full ms [400.00-2000.00]
832,16.5204,1,128754,403.16413,7548063,115,11,FTMS - p ESI Full ms [400.00-2000.00]
833,16.5398,1,123380,403.16409,7230784,125,15,FTMS - p ESI Full ms [400.00-2000.00]
834,16.5598,1,149243,403.1641,8143808,118,15,FTMS - p ESI Full ms [400.00-2000.00]
835,16.5789,1,133309,403.16428,7500528,113,16,FTMS - p ESI Full ms [400.00-2000.00]
836,16.5986,1,131984,403.16412,7668231,123,15,FTMS - p ESI Full ms [400.00-2000.00]
837,16.618,1,133586,403.16399,7632691,124,15,FTMS - p ESI Full ms [400.00-2000.00]
838,16.6375,1,126214,403.16425,7524759,124,18,FTMS - p ESI Full ms [400.00-2000.00]
839,16.6571,1,129540,403.1644,7510211,120,12,FTMS - p ESI Full ms [400.00-2000.00]
840,16.6768,1,129950,403.16404,7520876,125,16,FTMS - p ESI Full ms [400.00-2000.00]
841,16.6965,1,127260,403.16398,7623309,119,17,FTMS - p ESI Full ms [400.00-2000.00]
842,16.716,1,116456,403.16409,7314658,124,17,FTMS - p ESI Full ms [400.00-2000.00]
843,16.7359,1,127991,403.16398,7478187,123,14,FTMS - p ESI Full ms [400.00-2000.00]
844,16.7557,1,116107,403.16409,7143601,126,15,FTMS - p ESI Full ms [400.00-2000.00]
845,16.7759,1,130045,403.16422,7665557,118,13,FTMS - p ESI Full ms [400.00-2000.00]
846,16.7954,1,124039,403.16413,7339629,116,16,FTMS - p ESI Full ms [400.00-2000.00]
847,16.8151,1,125551,403.16408,7414499,122,14,FTMS - p ESI Full ms [400.00-2000.00]
848,16.8349,1,127645,403.16404,7070220,119,15,FTMS - p ESI Full ms [400.00-2000.00]
849,16.8548,1,133301,403.16421,7726958,122,13,FTMS - p ESI Full ms [400.00-2000.00]
850,16.8745,1,139097,403.16396,8103050,126,17,FTMS - p ESI Full ms [400.00-2000.00]
851,16.8937,1,122902,403.16412,7207571,117,15,FTMS - p ESI Full ms [400.00-2000.00]
852,16.9137,1,136028,403.16415,7776237,121,14,FTMS - p ESI Full ms [400.00-2000.00]
853,16.9331,1,136912,403.16403,7777827,119,14,FTMS - p ESI Full ms [400.00-2000.00]
854,16.9525,1,126761,403.16406,7415680,127,18,FTMS - p ESI Full ms [400.00-2000.00]
855,16.9723,1,130630,403.1642,7445342,119,16,FTMS - p ESI Full ms [400.00-2000.00]
856,16.992,1,140958,403.16399,7848403,123,14,FTMS - p ESI Full ms [400.00-2000.00]
857,17.0114,1,145663,403.16408,8041063,123,16,FTMS - p ESI Full ms [400.00-2000.00]
858,17.0306,1,145451,403.16403,7894510,135,19,FTMS - p ESI Full ms [400.00-2000.00]
859,17.05,1,138487,403.16419,8032953,118,15,FTMS - p ESI Full ms [400.00-2000.00]
860,17.0693,1,135326,403.16385,7857124,120,17,FTMS - p ESI Full ms [400.00-2000.00]
861,17.0887,1,130315,403.164,7735592,122,15,FTMS - p ESI Full ms [400.00-2000.00]
862,17.1082,1,138065,403.1641,7745566,120,16,FTMS - p ESI Full ms [400.00-2000.00]
863,17.1276,1,114987,403.16424,6973201,125,12,FTMS - p ESI Full ms [400.00-2000.00]
864,17.1477,1,126280,403.16421,7282230,128,14,FTMS - p ESI Full ms [400.00-2000.00]
865,17.1676,1,120404,403.16403,7389723,130,21,FTMS - p ESI Full ms [400.00-2000.00]
866,17.1875,1,115395,403.16408,7197234,129,14,FTMS - p ESI Full ms [400.00-2000.00]
867,17.2072,1,114510,403.16431,6822461,123,12,FTMS - p ESI Full ms [400.00-2000.00]
868,17.227,1,110920,403.16405,6441697,122,13,FTMS - p ESI Full ms [400.00-2000.00]
869,17.2467,1,116533,403.16421,7057250,116,10,FTMS - p ESI Full ms [400.00-2000.00]
870,17.2658,1,116465,403.16443,9148467,133,12,FTMS - p ESI Full ms [400.00-2000.00]
871,17.2846,1,259573,469.02961,12646091,134,15,FTMS - p ESI Full ms [400.00-2000.00]
872,17.3031,1,450064,469.02931,18159588,133,15,FTMS - p ESI Full ms [400.00-2000.00]
873,17.3203,1,678554,469.02916,23568070,138,19,FTMS - p ESI Full ms [400.00-2000.00]
874,17.3374,1,826484,469.02948,27804644,134,19,FTMS - p ESI Full ms [400.00-2000.00]
875,17.3543,1,1078414,469.02896,33666904,137,21,FTMS - p ESI Full ms [400.00-2000.00]
876,17.3711,1,1122047,469.02916,35977752,136,21,FTMS - p ESI Full ms [400.00-2000.00]
877,17.3877,1,1304074,469.02923,40563836,131,20,FTMS - p ESI Full ms [400.00-2000.00]
878,17.4041,1,1375941,469.02922,43892724,142,21,FTMS - p ESI Full ms [400.00-2000.00]
879,17.4207,1,1527490,469.02893,46936344,123,17,FTMS - p ESI Full ms [400.00-2000.00]
880,17.4368,1,1572717,469.0289,49910872,132,23,FTMS - p ESI Full ms [400.00-2000.00]
881,17.4529,1,1623342,469.02967,51861304,133,26,FTMS - p ESI Full ms [400.00-2000.00]
