scan_num,scan_time,type,bpi,bpi_mz,tic,num_peaks,num_deisotoped,info
1588,31.9738,1,50869,403.16439,4144901,120,11,FTMS - p ESI Full ms [400.00-2000.00]
1589,31.9965,1,55777,403.16466,4181054,117,15,FTMS - p ESI Full ms [400.00-2000.00]
1590,32.0191,1,58457,403.16413,4371706,119,14,FTMS - p ESI Full ms [400.00-2000.00]
1591,32.0412,1,55938,487.0021,4280746,110,14,FTMS - p ESI Full ms [400.00-2000.00]
1592,32.0639,1,63346,487.00239,4449181,119,15,FTMS - p ESI Full ms [400.00-2000.00]
1593,32.0865,1,66169,487.00233,4358229,117,12,FTMS - p ESI Full ms [400.00-2000.00]
1594,32.1092,1,70110,487.00242,4400833,111,15,FTMS - p ESI Full ms [400.00-2000.00]
1595,32.1318,1,70710,487.00235,4400906,118,14,FTMS - p ESI Full ms [400.00-2000.00]
1596,32.1545,1,72107,487.00219,4507711,120,15,FTMS - p ESI Full ms [400.00-2000.00]
1597,32.1772,1,63669,487.00232,4487304,119,14,FTMS - p ESI Full ms [400.00-2000.00]
1598,32.1998,1,56095,487.00225,4426307,116,13,FTMS - p ESI Full ms [400.00-2000.00]
1599,32.2223,1,53577,403.16422,4233214,112,16,FTMS - p ESI Full ms [400.00-2000.00]
1600,32.2449,1,50325,403.1644,4348787,121,13,FTMS - p ESI Full ms [400.00-2000.00]
1601,32.2676,1,50984,403.1643,4258299,121,13,FTMS - p ESI Full ms [400.00-2000.00]
1602,32.2902,1,53651,403.16437,4327375,113,12,FTMS - p ESI Full ms [400.00-2000.00]
1603,32.3129,1,55755,403.1644,4336737,129,15,FTMS - p ESI Full ms [400.00-2000.00]
1604,32.3355,1,55491,403.16438,4293808,117,16,FTMS - p ESI Full ms [400.00-2000.00]
1605,32.3582,1,52785,403.16465,4484558,125,15,FTMS - p ESI Full ms [400.00-2000.00]
1606,32.3808,1,55794,526.98072,4800090,126,15,FTMS - p ESI Full ms [400.00-2000.00]
1607,32.4034,1,115265,526.98053,5398136,118,14,FTMS - p ESI Full ms [400.00-2000.00]
1608,32.4254,1,167324,526.98116,5777109,123,16,FTMS - p ESI Full ms [400.00-2000.00]
1609,32.4479,1,238818,526.98087,6544424,116,15,FTMS - p ESI Full ms [400.00-2000.00]
1610,32.4696,1,288615,526.98087,7234990,116,16,FTMS - p ESI Full ms [400.00-2000.00]
1611,32.491,1,330265,526.9812,7246696,121,16,FTMS - p ESI Full ms [400.00-2000.00]
1612,32.5128,1,350640,526.98101,7625704,124,18,FTMS - p ESI Full ms [400.00-2000.00]
1613,32.5344,1,371934,526.981,7899575,127,14,FTMS - p ESI Full ms [400.00-2000.00]
1614,32.5555,1,380634,526.98122,7691033,125,17,FTMS - p ESI Full ms [400.00-2000.00]
1615,32.5771,1,393955,526.98122,7984312,128,16,FTMS - p ESI Full ms [400.00-2000.00]
1616,32.5987,1,393961,526.98108,8048770,117,16,FTMS - p ESI Full ms [400.00-2000.00]
1617,32.6203,1,408326,526.98104,8398346,122,12,FTMS - p ESI Full ms [400.00-2000.00]
1618,32.6415,1,367299,526.98122,7840127,120,13,FTMS - p ESI Full ms [400.00-2000.00]
1619,32.6631,1,362007,526.981,7676690,117,15,FTMS - p ESI Full ms [400.00-2000.00]
1620,32.6845,1,311883,526.9812,6981436,120,15,FTMS - p ESI Full ms [400.00-2000.00]
1621,32.7061,1,288677,526.98084,6918514,110,13,FTMS - p ESI Full ms [400.00-2000.00]
1622,32.7276,1,258585,526.98101,6524728,116,15,FTMS - p ESI Full ms [400.00-2000.00]
1623,32.7493,1,220973,526.98075,6357983,116,17,FTMS - p ESI Full ms [400.00-2000.00]
1624,32.7707,1,181544,526.9813,5471034,116,15,FTMS - p ESI Full ms [400.00-2000.00]
1625,32.7933,1,150115,526.98061,5499668,117,17,FTMS - p ESI Full ms [400.00-2000.00]
1626,32.815,1,132398,526.98096,5168383,122,14,FTMS - p ESI Full ms [400.00-2000.00]
1627,32.8374,1,113033,526.98088,4799500,119,19,FTMS - p ESI Full ms [400.00-2000.00]
1628,32.8601,1,90110,526.9805,4645572,119,18,FTMS - p ESI Full ms [400.00-2000.00]
1629,32.8828,1,78743,526.98079,4619471,119,17,FTMS - p ESI Full ms [400.00-2000.00]
1630,32.9054,1,65598,526.98077,4486815,122,15,FTMS - p ESI Full ms [400.00-2000.00]
1631,32.9279,1,64105,526.981,4507497,119,17,FTMS - p ESI Full ms [400.00-2000.00]
1632,32.9506,1,51470,403.16451,4473262,129,17,FTMS - p ESI Full ms [400.00-2000.00]
1633,32.9732,1,53748,403.16438,4411483,121,17,FTMS - p ESI Full ms [400.00-2000.00]
1634,32.9959,1,52268,403.16448,4285009,118,18,FTMS - p ESI Full ms [400.00-2000.00]
1635,33.0185,1,54462,403.16428,4393269,118,15,FTMS - p ESI Full ms [400.00-2000.00]
1636,33.0412,1,53872,403.16419,4309538,119,15,FTMS - p ESI Full ms [400.00-2000.00]
1637,33.0637,1,54812,403.16415,4307896,122,16,FTMS - p ESI Full ms [400.00-2000.00]
1638,33.0864,1,51184,403.16431,4220201,119,14,FTMS - p ESI Full ms [400.00-2000.00]
1639,33.109,1,54228,403.16444,4255874,119,14,FTMS - p ESI Full ms [400.00-2000.00]
1640,33.1317,1,48710,403.16447,4180161,116,11,FTMS - p ESI Full ms [400.00-2000.00]
1641,33.1543,1,52541,403.16437,4374623,120,17,FTMS - p ESI Full ms [400.00-2000.00]
1642,33.177,1,50958,403.1649,4181977,123,15,FTMS - p ESI Full ms [400.00-2000.00]
1643,33.1995,1,48190,403.16434,4187720,115,14,FTMS - p ESI Full ms [400.00-2000.00]
1644,33.2223,1,52455,403.16439,4340632,121,18,FTMS - p ESI Full ms [400.00-2000.00]
1645,33.2449,1,55094,535.98612,4654504,128,15,FTMS - p ESI Full ms [400.00-2000.00]
1646,33.2672,1,77261,535.98614,4835454,122,16,FTMS - p ESI Full ms [400.00-2000.00]
1647,33.2896,1,93965,535.98656,5024509,128,15,FTMS - p ESI Full ms [400.00-2000.00]
1648,33.3123,1,115003,535.9863,5216734,123,13,FTMS - p ESI Full ms [400.00-2000.00]
1649,33.3347,1,128813,535.98652,5480885,129,15,FTMS - p ESI Full ms [400.00-2000.00]
1650,33.3574,1,144613,535.98629,5821932,127,18,FTMS - p ESI Full ms [400.00-2000.00]
1651,33.3797,1,160827,535.98642,5687524,121,17,FTMS - p ESI Full ms [400.00-2000.00]
1652,33.4022,1,166404,535.98619,6015393,125,14,FTMS - p ESI Full ms [400.00-2000.00]
1653,33.4243,1,173185,535.98632,5947598,125,14,FTMS - p ESI Full ms [400.00-2000.00]
1654,33.4466,1,189797,535.98654,6238513,124,16,FTMS - p ESI Full ms [400.00-2000.00]
1655,33.4687,1,200472,535.986,6477653,121,13,FTMS - p ESI Full ms [400.00-2000.00]
1656,33.4904,1,226736,535.98631,6738686,124,16,FTMS - p ESI Full ms [400.00-2000.00]
1657,33.5122,1,237083,535.98648,6710442,120,16,FTMS - p ESI Full ms [400.00-2000.00]
1658,33.5344,1,239949,535.98649,6780167,114,14,FTMS - p ESI Full ms [400.00-2000.00]
1659,33.5566,1,238914,535.98633,6955032,134,18,FTMS - p ESI Full ms [400.00-2000.00]
1660,33.5787,1,245503,535.98663,7088255,124,14,FTMS - p ESI Full ms [400.00-2000.00]
1661,33.6004,1,245416,535.98615,7176612,115,12,FTMS - p ESI Full ms [400.00-2000.00]
1662,33.6218,1,242204,535.98629,7110973,125,15,FTMS - p ESI Full ms [400.00-2000.00]
1663,33.6437,1,263842,535.9866,7120856,119,15,FTMS - p ESI Full ms [400.00-2000.00]
1664,33.6657,1,289936,535.98665,7571228,121,13,FTMS - p ESI Full ms [400.00-2000.00]
1665,33.6874,1,359818,535.98656,8880186,127,16,FTMS - p ESI Full ms [400.00-2000.00]
1666,33.7086,1,399189,535.98683,9781159,126,13,FTMS - p ESI Full ms [400.00-2000.00]
1667,33.7294,1,446805,535.98693,10604763,124,15,FTMS - p ESI Full ms [400.00-2000.00]
1668,33.7502,1,456210,535.98689,11466956,132,16,FTMS - p ESI Full ms [400.00-2000.00]
1669,33.7706,1,496400,535.98673,12468251,131,14,FTMS - p ESI Full ms [400.00-2000.00]
1670,33.7905,1,475755,535.9868,12538980,129,16,FTMS - p ESI Full ms [400.00-2000.00]
1671,33.8106,1,479571,535.98726,13268066,138,18,FTMS - p ESI Full ms [400.00-2000.00]
1672,33.8307,1,427992,535.98687,12730934,127,12,FTMS - p ESI Full ms [400.00-2000.00]
1673,33.8505,1,405742,535.98665,13091966,124,13,FTMS - p ESI Full ms [400.00-2000.00]
1674,33.8702,1,401984,575.96529,13071971,121,16,FTMS - p ESI Full ms [400.00-2000.00]
1675,33.8899,1,435115,575.96516,13034097,126,12,FTMS - p ESI Full ms [400.00-2000.00]
1676,33.9094,1,433421,575.96528,12913984,134,14,FTMS - p ESI Full ms [400.00-2000.00]
1677,33.9292,1,468016,575.96504,13108498,127,16,FTMS - p ESI Full ms [400.00-2000.00]
1678,33.9488,1,442539,575.96532,12321022,138,15,FTMS - p ESI Full ms [400.00-2000.00]
1679,33.9687,1,424644,575.96589,12347431,124,14,FTMS - p ESI Full ms [400.00-2000.00]
1680,33.9885,1,434103,575.96518,11817944,127,13,FTMS - p ESI Full ms [400.00-2000.00]
1681,34.0083,1,410835,575.96525,11054006,122,12,FTMS - p ESI Full ms [400.00-2000.00]
1682,34.0283,1,447524,575.9652,11285946,124,16,FTMS - p ESI Full ms [400.00-2000.00]
1683,34.0484,1,463327,575.96544,11521661,132,15,FTMS - p ESI Full ms [400.00-2000.00]
1684,34.0686,1,534058,575.9657,12451906,132,15,FTMS - p ESI Full ms [400.00-2000.00]
1685,34.0885,1,671843,575.9656,13760942,124,14,FTMS - p ESI Full ms [400.00-2000.00]
1686,34.1082,1,794334,575.96563,14954171,130,11,FTMS - p ESI Full ms [400.00-2000.00]
1687,34.1276,1,873323,575.96539,16572389,136,13,FTMS - p ESI Full ms [400.00-2000.00]
1688,34.1467,1,1021221,575.96537,18032096,120,12,FTMS - p ESI Full ms [400.00-2000.00]
1689,34.1652,1,1013928,575.96534,18501446,142,13,FTMS - p ESI Full ms [400.00-2000.00]
1690,34.1839,1,1082333,575.96545,18755796,126,9,FTMS - p ESI Full ms [400.00-2000.00]
1691,34.2023,1,1023856,575.96543,17942004,125,11,FTMS - p ESI Full ms [400.00-2000.00]
1692,34.2211,1,1055359,575.96526,17909014,129,13,FTMS - p ESI Full ms [400.00-2000.00]
1693,34.2395,1,944590,575.96531,16547856,123,12,FTMS - p ESI Full ms [400.00-2000.00]
1694,34.2585,1,914498,575.96533,16030313,126,12,FTMS - p ESI Full ms [400.00-2000.00]
1695,34.2772,1,812488,575.96523,14851906,122,10,FTMS - p ESI Full ms [400.00-2000.00]
1696,34.2961,1,761504,575.96508,13848353,130,12,FTMS - p ESI Full ms [400.00-2000.00]
1697,34.3151,1,653471,575.96507,12635112,124,10,FTMS - p ESI Full ms [400.00-2000.00]
1698,34.3345,1,598052,575.96486,11636881,131,12,FTMS - p ESI Full ms [400.00-2000.00]
1699,34.3541,1,517814,575.96516,10021036,129,14,FTMS - p ESI Full ms [400.00-2000.00]
1700,34.3746,1,429925,575.96501,9026064,126,15,FTMS - p ESI Full ms [400.00-2000.00]
1701,34.3954,1,355035,575.96518,8420800,126,14,FTMS - p ESI Full ms [400.00-2000.00]
1702,34.4166,1,313814,575.96501,7950312,129,14,FTMS - p ESI Full ms [400.00-2000.00]
1703,34.4376,1,267733,575.9652,6904786,129,11,FTMS - p ESI Full ms [400.00-2000.00]
1704,34.4595,1,232316,575.96499,6525476,114,12,FTMS - p ESI Full ms [400.00-2000.00]
1705,34.4809,1,197884,575.96497,6137167,126,14,FTMS - p ESI Full ms [400.00-2000.00]
1706,34.5029,1,176018,575.96485,5947593,126,14,FTMS - p ESI Full ms [400.00-2000.00]
1707,34.5247,1,159061,575.96477,5957358,118,15,FTMS - p ESI Full ms [400.00-2000.00]
1708,34.5464,1,133319,575.96494,5505541,122,15,FTMS - p ESI Full ms [400.00-2000.00]
1709,34.5689,1,138179,575.96475,5866309,133,15,FTMS - p ESI Full ms [400.00-2000.00]
1710,34.591,1,134025,575.96489,5714317,128,12,FTMS - p ESI Full ms [400.00-2000.00]
1711,34.6133,1,140398,575.96496,5681407,125,12,FTMS - p ESI Full ms [400.00-2000.00]
1712,34.6356,1,139589,575.96506,5721911,118,12,FTMS - p ESI Full ms [400.00-2000.00]
1713,34.6579,1,154654,575.96503,5947310,126,14,FTMS - p ESI Full ms [400.00-2000.00]
1714,34.6798,1,146314,575.96515,5866426,132,12,FTMS - p ESI Full ms [400.00-2000.00]
1715,34.7023,1,143868,575.96495,5887445,137,14,FTMS - p ESI Full ms [400.00-2000.00]
1716,34.7244,1,138199,575.96479,5879163,129,13,FTMS - p ESI Full ms [400.00-2000.00]
1717,34.7461,1,124906,575.96538,5404175,125,16,FTMS - p ESI Full ms [400.00-2000.00]
1718,34.7688,1,120171,575.96532,5551346,132,15,FTMS - p ESI Full ms [400.00-2000.00]
1719,34.7914,1,107042,575.9648,5529708,119,13,FTMS - p ESI Full ms [400.00-2000.00]
1720,34.8137,1,94097,575.96509,5246303,129,14,FTMS - p ESI Full ms [400.00-2000.00]
1721,34.8362,1,76965,575.96488,5262329,129,10,FTMS - p ESI Full ms [400.00-2000.00]
1722,34.8584,1,62016,575.96515,4881303,123,16,FTMS - p ESI Full ms [400.00-2000.00]
1723,34.8809,1,52159,575.9649,4881725,120,15,FTMS - p ESI Full ms [400.00-2000.00]
1724,34.9034,1,47139,403.16458,4819144,127,14,FTMS - p ESI Full ms [400.00-2000.00]
1725,34.926,1,48823,584.97023,4927775,122,14,FTMS - p ESI Full ms [400.00-2000.00]
1726,34.9484,1,57551,584.97035,4773095,121,14,FTMS - p ESI Full ms [400.00-2000.00]
1727,34.971,1,69690,584.97033,4839899,124,16,FTMS - p ESI Full ms [400.00-2000.00]
1728,34.9937,1,75157,584.97038,4863782,122,12,FTMS - p ESI Full ms [400.00-2000.00]
1729,35.0164,1,90740,584.97017,5129330,127,14,FTMS - p ESI Full ms [400.00-2000.00]
1730,35.0387,1,89172,584.97043,4955727,121,13,FTMS - p ESI Full ms [400.00-2000.00]
1731,35.0613,1,96629,584.9702,5029737,126,12,FTMS - p ESI Full ms [400.00-2000.00]
1732,35.084,1,101193,584.96993,5167506,126,13,FTMS - p ESI Full ms [400.00-2000.00]
1733,35.1063,1,101627,584.97043,5040657,130,11,FTMS - p ESI Full ms [400.00-2000.00]
1734,35.129,1,100369,584.97033,5123578,124,15,FTMS - p ESI Full ms [400.00-2000.00]
1735,35.1513,1,101231,584.97061,5112527,125,14,FTMS - p ESI Full ms [400.00-2000.00]
1736,35.1738,1,99620,584.97042,5069333,126,12,FTMS - p ESI Full ms [400.00-2000.00]
1737,35.1962,1,96317,584.97017,5049361,126,16,FTMS - p ESI Full ms [400.00-2000.00]
1738,35.2188,1,111654,584.97044,5098224,127,15,FTMS - p ESI Full ms [400.00-2000.00]
1739,35.2414,1,114918,584.97014,5339769,127,17,FTMS - p ESI Full ms [400.00-2000.00]
1740,35.2635,1,121556,584.97015,5623556,130,16,FTMS - p ESI Full ms [400.00-2000.00]
1741,35.2853,1,114503,584.97048,5326629,124,18,FTMS - p ESI Full ms [400.00-2000.00]
1742,35.3076,1,127825,584.97038,5652930,130,13,FTMS - p ESI Full ms [400.00-2000.00]
1743,35.3296,1,114839,584.97004,5467568,126,14,FTMS - p ESI Full ms [400.00-2000.00]
1744,35.3517,1,112194,584.97024,5514215,124,14,FTMS - p ESI Full ms [400.00-2000.00]
1745,35.3739,1,112733,584.97011,5345031,130,15,FTMS - p ESI Full ms [400.00-2000.00]
1746,35.3958,1,93530,584.97032,5202745,134,15,FTMS - p ESI Full ms [400.00-2000.00]
1747,35.4181,1,81983,584.97004,5005546,126,17,FTMS - p ESI Full ms [400.00-2000.00]
1748,35.4403,1,79655,584.97005,5116755,133,14,FTMS - p ESI Full ms [400.00-2000.00]
1749,35.4624,1,71354,584.97002,4945545,131,15,FTMS - p ESI Full ms [400.00-2000.00]
1750,35.4848,1,59628,584.97,4645743,129,14,FTMS - p ESI Full ms [400.00-2000.00]
1751,35.5074,1,52886,584.96993,4742072,126,18,FTMS - p ESI Full ms [400.00-2000.00]
1752,35.53,1,43665,403.16428,4722670,131,17,FTMS - p ESI Full ms [400.00-2000.00]
1753,35.5525,1,45466,403.16435,4680097,140,19,FTMS - p ESI Full ms [400.00-2000.00]
1754,35.5751,1,43384,403.16451,4509147,127,14,FTMS - p ESI Full ms [400.00-2000.00]
1755,35.5977,1,41096,403.16443,4478192,137,16,FTMS - p ESI Full ms [400.00-2000.00]
1756,35.6204,1,44575,403.16468,4476300,133,18,FTMS - p ESI Full ms [400.00-2000.00]
1757,35.643,1,44531,403.16431,4503013,133,15,FTMS - p ESI Full ms [400.00-2000.00]
1758,35.6657,1,42472,403.16441,4554820,139,17,FTMS - p ESI Full ms [400.00-2000.00]
1759,35.6883,1,45257,403.1643,4508090,141,18,FTMS - p ESI Full ms [400.00-2000.00]
1760,35.711,1,45907,403.16446,4326528,126,17,FTMS - p ESI Full ms [400.00-2000.00]
1761,35.7336,1,47278,403.16436,4548043,134,20,FTMS - p ESI Full ms [400.00-2000.00]
1762,35.756,1,47478,403.16453,4368644,134,15,FTMS - p ESI Full ms [400.00-2000.00]
1763,35.7785,1,50220,403.16458,4481673,136,21,FTMS - p ESI Full ms [400.00-2000.00]
1764,35.8012,1,45552,403.16461,4326888,127,20,FTMS - p ESI Full ms [400.00-2000.00]
1765,35.8238,1,43284,403.16459,4299081,131,17,FTMS - p ESI Full ms [400.00-2000.00]
1766,35.8464,1,44930,403.16457,4334390,137,17,FTMS - p ESI Full ms [400.00-2000.00]
1767,35.869,1,42605,403.1645,4298357,127,20,FTMS - p ESI Full ms [400.00-2000.00]
1768,35.8917,1,43068,403.16439,4096669,126,17,FTMS - p ESI Full ms [400.00-2000.00]
1769,35.9144,1,41747,403.1645,4141669,123,21,FTMS - p ESI Full ms [400.00-2000.00]
1770,35.937,1,47256,403.16477,4250846,128,18,FTMS - p ESI Full ms [400.00-2000.00]
1771,35.9596,1,47109,403.16424,4091832,127,17,FTMS - p ESI Full ms [400.00-2000.00]
1772,35.9819,1,49032,403.16429,4216861,130,19,FTMS - p ESI Full ms [400.00-2000.00]
1773,36.0045,1,46381,403.16463,4199844,128,16,FTMS - p ESI Full ms [400.00-2000.00]
1774,36.0268,1,43874,403.1647,4010004,124,18,FTMS - p ESI Full ms [400.00-2000.00]
1775,36.0494,1,45570,403.16443,4111185,124,17,FTMS - p ESI Full ms [400.00-2000.00]
1776,36.072,1,44352,403.16448,4113787,124,15,FTMS - p ESI Full ms [400.00-2000.00]
1777,36.0947,1,45668,403.16442,4118383,137,14,FTMS - p ESI Full ms [400.00-2000.00]
1778,36.1174,1,47243,403.16437,4180816,132,16,FTMS - p ESI Full ms [400.00-2000.00]
1779,36.14,1,45548,403.16449,4385295,136,15,FTMS - p ESI Full ms [400.00-2000.00]
1780,36.1623,1,43517,403.16443,4617445,140,17,FTMS - p ESI Full ms [400.00-2000.00]
1781,36.1841,1,44343,403.16431,4565667,141,19,FTMS - p ESI Full ms [400.00-2000.00]
1782,36.2067,1,44363,403.16455,4769519,145,21,FTMS - p ESI Full ms [400.00-2000.00]
1783,36.2288,1,45070,403.16462,4598372,143,20,FTMS - p ESI Full ms [400.00-2000.00]
1784,36.2515,1,42509,403.16441,4729885,135,19,FTMS - p ESI Full ms [400.00-2000.00]
1785,36.2738,1,43558,403.16455,4649589,145,21,FTMS - p ESI Full ms [400.00-2000.00]
1786,36.2964,1,44927,403.16428,5286726,147,25,FTMS - p ESI Full ms [400.00-2000.00]
1787,36.3181,1,48476,403.16438,5355781,151,24,FTMS - p ESI Full ms [400.00-2000.00]
1788,36.3402,1,45945,403.16446,5601050,151,19,FTMS - p ESI Full ms [400.00-2000.00]
1789,36.3618,1,43843,403.16447,5658311,158,24,FTMS - p ESI Full ms [400.00-2000.00]
1790,36.3837,1,47858,403.16437,6248414,156,21,FTMS - p ESI Full ms [400.00-2000.00]
1791,36.4051,1,49333,403.1643,6656163,160,26,FTMS - p ESI Full ms [400.00-2000.00]
1792,36.4262,1,47833,663.98058,6905984,156,24,FTMS - p ESI Full ms [400.00-2000.00]
1793,36.4472,1,58905,663.98116,7432099,163,24,FTMS - p ESI Full ms [400.00-2000.00]
1794,36.4681,1,60409,442.31781,7848270,158,18,FTMS - p ESI Full ms [400.00-2000.00]
1795,36.4885,1,78776,468.97043,8248770,159,21,FTMS - p ESI Full ms [400.00-2000.00]
1796,36.5091,1,101773,468.97054,8821642,161,20,FTMS - p ESI Full ms [400.00-2000.00]
1797,36.5295,1,117471,468.97021,9125134,162,19,FTMS - p ESI Full ms [400.00-2000.00]
1798,36.5494,1,137640,468.97067,9140271,174,20,FTMS - p ESI Full ms [400.00-2000.00]
1799,36.5698,1,133880,468.97052,8668057,167,22,FTMS - p ESI Full ms [400.00-2000.00]
1800,36.5904,1,142142,468.97034,8924976,155,17,FTMS - p ESI Full ms [400.00-2000.00]
1801,36.6107,1,151064,468.97051,9089020,169,19,FTMS - p ESI Full ms [400.00-2000.00]
1802,36.6311,1,146325,468.97025,8947256,168,21,FTMS - p ESI Full ms [400.00-2000.00]
1803,36.6515,1,147722,468.9703,8583410,165,20,FTMS - p ESI Full ms [400.00-2000.00]
1804,36.672,1,140556,468.97053,8478777,159,22,FTMS - p ESI Full ms [400.00-2000.00]
1805,36.6924,1,127231,468.97037,8149045,176,26,FTMS - p ESI Full ms [400.00-2000.00]
1806,36.7133,1,113041,468.97049,8088660,165,20,FTMS - p ESI Full ms [400.00-2000.00]
1807,36.7338,1,104260,468.97049,7699723,166,25,FTMS - p ESI Full ms [400.00-2000.00]
1808,36.7549,1,91195,468.97033,7711593,169,23,FTMS - p ESI Full ms [400.00-2000.00]
1809,36.7759,1,86753,468.97049,7650514,161,22,FTMS - p ESI Full ms [400.00-2000.00]
1810,36.7967,1,80117,468.97056,7725840,165,19,FTMS - p ESI Full ms [400.00-2000.00]
1811,36.8176,1,59623,468.97047,7707416,170,21,FTMS - p ESI Full ms [400.00-2000.00]
1812,36.8386,1,60125,468.97048,7685041,165,22,FTMS - p ESI Full ms [400.00-2000.00]
1813,36.8596,1,60470,468.97015,8405446,163,22,FTMS - p ESI Full ms [400.00-2000.00]
1814,36.8798,1,51640,468.97032,7960860,171,23,FTMS - p ESI Full ms [400.00-2000.00]
1815,36.9007,1,50586,468.96999,8489525,175,28,FTMS - p ESI Full ms [400.00-2000.00]
1816,36.9212,1,64501,516.65606,8739866,169,21,FTMS - p ESI Full ms [400.00-2000.00]
1817,36.9414,1,89743,516.65639,8896497,176,25,FTMS - p ESI Full ms [400.00-2000.00]
1818,36.962,1,123163,516.65621,9869252,170,25,FTMS - p ESI Full ms [400.00-2000.00]
1819,36.982,1,152603,516.65634,10214310,163,23,FTMS - p ESI Full ms [400.00-2000.00]
1820,37.0021,1,200102,516.65658,10883007,171,22,FTMS - p ESI Full ms [400.00-2000.00]
1821,37.0222,1,244756,516.65638,11910227,167,21,FTMS - p ESI Full ms [400.00-2000.00]
1822,37.0418,1,268915,516.65655,12823329,165,25,FTMS - p ESI Full ms [400.00-2000.00]
1823,37.0611,1,307461,516.65665,13647465,177,23,FTMS - p ESI Full ms [400.00-2000.00]
1824,37.0806,1,329758,516.6565,14533224,166,20,FTMS - p ESI Full ms [400.00-2000.00]
1825,37.0996,1,319068,516.65663,15630616,176,21,FTMS - p ESI Full ms [400.00-2000.00]
1826,37.1185,1,354799,516.65682,16819196,168,24,FTMS - p ESI Full ms [400.00-2000.00]
1827,37.1373,1,331573,516.65668,16965238,165,23,FTMS - p ESI Full ms [400.00-2000.00]
1828,37.156,1,362190,543.30848,17544260,159,19,FTMS - p ESI Full ms [400.00-2000.00]
1829,37.1746,1,398515,543.30871,18537898,163,20,FTMS - p ESI Full ms [400.00-2000.00]
1830,37.1931,1,425840,543.30863,18571922,165,18,FTMS - p ESI Full ms [400.00-2000.00]
1831,37.2115,1,428861,543.30903,18179550,162,22,FTMS - p ESI Full ms [400.00-2000.00]
1832,37.2301,1,449923,543.30892,17935742,163,19,FTMS - p ESI Full ms [400.00-2000.00]
1833,37.2487,1,465292,543.30905,18084656,167,18,FTMS - p ESI Full ms [400.00-2000.00]
1834,37.2673,1,465646,543.30887,17890508,162,18,FTMS - p ESI Full ms [400.00-2000.00]
1835,37.2858,1,473363,543.30863,17960038,157,18,FTMS - p ESI Full ms [400.00-2000.00]
1836,37.3042,1,450360,543.30914,17121008,160,18,FTMS - p ESI Full ms [400.00-2000.00]
1837,37.3227,1,453434,543.30908,16537359,162,17,FTMS - p ESI Full ms [400.00-2000.00]
1838,37.3415,1,410988,543.30902,15406006,159,17,FTMS - p ESI Full ms [400.00-2000.00]
1839,37.3602,1,409899,543.30918,15064087,162,19,FTMS - p ESI Full ms [400.00-2000.00]
1840,37.3792,1,389578,543.30876,14941779,153,18,FTMS - p ESI Full ms [400.00-2000.00]
1841,37.3977,1,329332,543.30931,13570552,157,23,FTMS - p ESI Full ms [400.00-2000.00]
1842,37.4169,1,321126,543.30909,13061798,143,18,FTMS - p ESI Full ms [400.00-2000.00]
1843,37.4361,1,296278,543.3087,12716903,141,18,FTMS - p ESI Full ms [400.00-2000.00]
1844,37.4552,1,263321,543.30919,12191087,162,20,FTMS - p ESI Full ms [400.00-2000.00]
1845,37.4748,1,241190,543.3089,11573836,168,20,FTMS - p ESI Full ms [400.00-2000.00]
1846,37.4945,1,217629,543.3089,10935728,161,20,FTMS - p ESI Full ms [400.00-2000.00]
1847,37.5143,1,209330,543.30873,10744779,162,23,FTMS - p ESI Full ms [400.00-2000.00]
1848,37.534,1,173346,543.30886,10414468,163,24,FTMS - p ESI Full ms [400.00-2000.00]
1849,37.5542,1,164622,543.30893,10302000,164,21,FTMS - p ESI Full ms [400.00-2000.00]
1850,37.5745,1,157008,543.30901,10054407,169,22,FTMS - p ESI Full ms [400.00-2000.00]
1851,37.5947,1,170965,543.3089,10457450,169,20,FTMS - p ESI Full ms [400.00-2000.00]
1852,37.6148,1,157446,543.3091,10556811,176,24,FTMS - p ESI Full ms [400.00-2000.00]
1853,37.635,1,161558,543.30878,11010676,173,24,FTMS - p ESI Full ms [400.00-2000.00]
1854,37.6547,1,140762,543.30892,10710627,165,24,FTMS - p ESI Full ms [400.00-2000.00]
1855,37.6746,1,140577,543.30909,11379332,161,21,FTMS - p ESI Full ms [400.00-2000.00]
1856,37.6946,1,130448,543.30906,11463793,165,23,FTMS - p ESI Full ms [400.00-2000.00]
1857,37.7142,1,132057,543.30934,11761183,165,19,FTMS - p ESI Full ms [400.00-2000.00]
1858,37.7337,1,132352,549.31169,12384049,172,21,FTMS - p ESI Full ms [400.00-2000.00]
1859,37.7531,1,149194,549.31211,12491216,158,20,FTMS - p ESI Full ms [400.00-2000.00]
1860,37.7726,1,182483,549.31192,13056485,168,19,FTMS - p ESI Full ms [400.00-2000.00]
1861,37.792,1,200330,549.31208,13712044,172,16,FTMS - p ESI Full ms [400.00-2000.00]
1862,37.811,1,235753,549.31246,14028015,174,19,FTMS - p ESI Full ms [400.00-2000.00]
1863,37.8303,1,258068,549.3123,14899856,166,19,FTMS - p ESI Full ms [400.00-2000.00]
1864,37.8494,1,333109,549.31227,16805390,161,19,FTMS - p ESI Full ms [400.00-2000.00]
1865,37.868,1,360036,549.31241,17124438,165,20,FTMS - p ESI Full ms [400.00-2000.00]
1866,37.8866,1,415867,549.31248,17991954,165,20,FTMS - p ESI Full ms [400.00-2000.00]
